date,city,state,qty_cases,qty_deaths,ibge_id
2020-03-20,CAMPO LARGO,PR,1,0,4104204
2020-03-21,CAMPO LARGO,PR,1,0,4104204
2020-03-22,CAMPO LARGO,PR,1,0,4104204
2020-03-23,CAMPO LARGO,PR,1,0,4104204
2020-03-24,CAMPO LARGO,PR,1,0,4104204
2020-03-25,CAMPO LARGO,PR,1,0,4104204
2020-03-26,CAMPO LARGO,PR,1,0,4104204
2020-03-27,CAMPO LARGO,PR,1,0,4104204
2020-03-28,CAMPO LARGO,PR,2,0,4104204
2020-03-29,CAMPO LARGO,PR,2,0,4104204
2020-03-30,CAMPO LARGO,PR,3,0,4104204
2020-03-31,CAMPO LARGO,PR,3,0,4104204
2020-04-01,CAMPO LARGO,PR,4,0,4104204
2020-03-25,CAMPO MOURAO,PR,1,0,4104303
2020-03-26,CAMPO MOURAO,PR,1,0,4104303
2020-03-27,CAMPO MOURAO,PR,2,0,4104303
2020-03-28,CAMPO MOURAO,PR,2,0,4104303
2020-03-29,CAMPO MOURAO,PR,2,0,4104303
2020-03-30,CAMPO MOURAO,PR,2,0,4104303
2020-03-31,CAMPO MOURAO,PR,3,0,4104303
2020-04-01,CAMPO MOURAO,PR,4,0,4104303
2020-03-23,CASCAVEL,PR,1,0,4104808
2020-03-24,CASCAVEL,PR,2,0,4104808
2020-03-25,CASCAVEL,PR,2,0,4104808
2020-03-26,CASCAVEL,PR,2,0,4104808
2020-03-27,CASCAVEL,PR,5,0,4104808
2020-03-28,CASCAVEL,PR,7,0,4104808
2020-03-29,CASCAVEL,PR,8,0,4104808
2020-03-30,CASCAVEL,PR,8,1,4104808
2020-03-31,CASCAVEL,PR,10,1,4104808
2020-04-01,CASCAVEL,PR,10,1,4104808
2020-03-30,CASTRO,PR,1,0,4104907
2020-03-31,CASTRO,PR,1,0,4104907
2020-04-01,CASTRO,PR,1,0,4104907
2020-03-12,CIANORTE,PR,1,0,4105508
2020-03-13,CIANORTE,PR,1,0,4105508
2020-03-14,CIANORTE,PR,1,0,4105508
2020-03-15,CIANORTE,PR,1,0,4105508
2020-03-16,CIANORTE,PR,1,0,4105508
2020-03-17,CIANORTE,PR,2,0,4105508
2020-03-18,CIANORTE,PR,2,0,4105508
2020-03-19,CIANORTE,PR,2,0,4105508
2020-03-20,CIANORTE,PR,2,0,4105508
2020-03-21,CIANORTE,PR,2,0,4105508
2020-03-22,CIANORTE,PR,3,0,4105508
2020-03-23,CIANORTE,PR,5,0,4105508
2020-03-24,CIANORTE,PR,5,0,4105508
2020-03-25,CIANORTE,PR,5,0,4105508
2020-03-26,CIANORTE,PR,5,0,4105508
2020-03-27,CIANORTE,PR,7,0,4105508
2020-03-28,CIANORTE,PR,7,0,4105508
2020-03-29,CIANORTE,PR,7,0,4105508
2020-03-30,CIANORTE,PR,7,0,4105508
2020-03-31,CIANORTE,PR,7,0,4105508
2020-04-01,CIANORTE,PR,8,0,4105508
2020-03-22,COLOMBO,PR,1,0,4105805
2020-03-23,COLOMBO,PR,1,0,4105805
2020-03-24,COLOMBO,PR,1,0,4105805
2020-03-25,COLOMBO,PR,1,0,4105805
2020-03-26,COLOMBO,PR,1,0,4105805
2020-03-27,COLOMBO,PR,1,0,4105805
2020-03-28,COLOMBO,PR,1,0,4105805
2020-03-29,COLOMBO,PR,1,0,4105805
2020-03-30,COLOMBO,PR,1,0,4105805
2020-03-31,COLOMBO,PR,1,0,4105805
2020-04-01,COLOMBO,PR,2,0,4105805
2020-03-29,CONTENDA,PR,1,0,4106209
2020-03-30,CONTENDA,PR,1,0,4106209
2020-03-31,CONTENDA,PR,1,0,4106209
2020-04-01,CONTENDA,PR,1,0,4106209
2020-03-12,CURITIBA,PR,5,0,4106902
2020-03-13,CURITIBA,PR,5,0,4106902
2020-03-14,CURITIBA,PR,5,0,4106902
2020-03-15,CURITIBA,PR,5,0,4106902
2020-03-16,CURITIBA,PR,5,0,4106902
2020-03-17,CURITIBA,PR,7,0,4106902
2020-03-18,CURITIBA,PR,7,0,4106902
2020-03-19,CURITIBA,PR,17,0,4106902
2020-03-20,CURITIBA,PR,27,0,4106902
2020-03-21,CURITIBA,PR,31,0,4106902
2020-03-22,CURITIBA,PR,32,0,4106902
2020-03-23,CURITIBA,PR,39,0,4106902
2020-03-24,CURITIBA,PR,45,0,4106902
2020-03-25,CURITIBA,PR,65,0,4106902
2020-03-26,CURITIBA,PR,71,0,4106902
2020-03-27,CURITIBA,PR,71,0,4106902
2020-03-28,CURITIBA,PR,73,0,4106902
2020-03-29,CURITIBA,PR,74,0,4106902
2020-03-30,CURITIBA,PR,80,0,4106902
2020-03-31,CURITIBA,PR,87,0,4106902
2020-04-01,CURITIBA,PR,97,0,4106902
2020-03-25,FAXINAL,PR,1,0,4107603
2020-03-26,FAXINAL,PR,1,0,4107603
2020-03-27,FAXINAL,PR,1,0,4107603
2020-03-28,FAXINAL,PR,1,0,4107603
2020-03-29,FAXINAL,PR,1,0,4107603
2020-03-30,FAXINAL,PR,1,0,4107603
2020-03-31,FAXINAL,PR,1,0,4107603
2020-04-01,FAXINAL,PR,1,0,4107603
2020-04-01,FAZENDA RIO GRANDE,PR,1,0,4107652
2020-03-18,FOZ DO IGUACU,PR,1,0,4108304
2020-03-19,FOZ DO IGUACU,PR,1,0,4108304
2020-03-20,FOZ DO IGUACU,PR,1,0,4108304
2020-03-21,FOZ DO IGUACU,PR,1,0,4108304
2020-03-22,FOZ DO IGUACU,PR,4,0,4108304
2020-03-23,FOZ DO IGUACU,PR,4,0,4108304
2020-03-24,FOZ DO IGUACU,PR,4,0,4108304
2020-03-25,FOZ DO IGUACU,PR,5,0,4108304
2020-03-26,FOZ DO IGUACU,PR,5,0,4108304
2020-03-27,FOZ DO IGUACU,PR,5,0,4108304
2020-03-28,FOZ DO IGUACU,PR,7,0,4108304
2020-03-29,FOZ DO IGUACU,PR,10,0,4108304
2020-03-30,FOZ DO IGUACU,PR,10,0,4108304
2020-03-31,FOZ DO IGUACU,PR,10,0,4108304
2020-04-01,FOZ DO IGUACU,PR,12,0,4108304
2020-03-31,FRANCISCO BELTRAO,PR,1,0,4108403
2020-04-01,FRANCISCO BELTRAO,PR,1,0,4108403
2020-03-30,GOIOERE,PR,1,0,4108601
2020-03-31,GOIOERE,PR,1,0,4108601
2020-04-01,GOIOERE,PR,1,0,4108601
2020-03-20,GUAIRA,PR,1,0,4108809
2020-03-21,GUAIRA,PR,1,0,4108809
2020-03-22,GUAIRA,PR,1,0,4108809
2020-03-23,GUAIRA,PR,1,0,4108809
2020-03-24,GUAIRA,PR,1,0,4108809
2020-03-25,GUAIRA,PR,1,0,4108809
2020-03-26,GUAIRA,PR,1,0,4108809
2020-03-27,GUAIRA,PR,2,0,4108809
2020-03-28,GUAIRA,PR,2,0,4108809
2020-03-29,GUAIRA,PR,2,0,4108809
2020-03-30,GUAIRA,PR,2,0,4108809
2020-03-31,GUAIRA,PR,2,0,4108809
2020-04-01,GUAIRA,PR,2,0,4108809
2020-03-27,GUARAPUAVA,PR,1,0,4109401
2020-03-28,GUARAPUAVA,PR,1,0,4109401
2020-03-29,GUARAPUAVA,PR,1,0,4109401
2020-03-30,GUARAPUAVA,PR,1,0,4109401
2020-03-31,GUARAPUAVA,PR,1,0,4109401
2020-04-01,GUARAPUAVA,PR,1,0,4109401
2020-04-01,IBAITI,PR,1,0,4109708
2020-03-27,IRETAMA,PR,1,0,4110805
2020-03-28,IRETAMA,PR,1,0,4110805
2020-03-29,IRETAMA,PR,1,0,4110805
2020-03-30,IRETAMA,PR,1,0,4110805
2020-03-31,IRETAMA,PR,1,0,4110805
2020-04-01,IRETAMA,PR,1,0,4110805
2020-03-31,LAPA,PR,1,0,4113205
2020-04-01,LAPA,PR,1,0,4113205
2020-03-17,LONDRINA,PR,1,0,4113700
2020-03-18,LONDRINA,PR,1,0,4113700
2020-03-19,LONDRINA,PR,1,0,4113700
2020-03-20,LONDRINA,PR,3,0,4113700
2020-03-21,LONDRINA,PR,3,0,4113700
2020-03-22,LONDRINA,PR,3,0,4113700
2020-03-23,LONDRINA,PR,3,0,4113700
2020-03-24,LONDRINA,PR,3,0,4113700
2020-03-25,LONDRINA,PR,3,0,4113700
2020-03-26,LONDRINA,PR,3,0,4113700
2020-03-27,LONDRINA,PR,3,0,4113700
2020-03-28,LONDRINA,PR,5,0,4113700
2020-03-29,LONDRINA,PR,7,0,4113700
2020-03-30,LONDRINA,PR,7,0,4113700
2020-03-31,LONDRINA,PR,9,0,4113700
2020-04-01,LONDRINA,PR,26,0,4113700
2020-03-29,MARECHAL CANDIDO RONDON,PR,1,0,4114609
2020-03-30,MARECHAL CANDIDO RONDON,PR,1,0,4114609
2020-03-31,MARECHAL CANDIDO RONDON,PR,1,0,4114609
2020-04-01,MARECHAL CANDIDO RONDON,PR,1,0,4114609
2020-03-18,MARINGA,PR,1,0,4115200
2020-03-19,MARINGA,PR,1,0,4115200
2020-03-20,MARINGA,PR,1,0,4115200
2020-03-21,MARINGA,PR,1,0,4115200
2020-03-22,MARINGA,PR,1,0,4115200
2020-03-23,MARINGA,PR,1,0,4115200
2020-03-24,MARINGA,PR,1,0,4115200
2020-03-25,MARINGA,PR,2,0,4115200
2020-03-26,MARINGA,PR,3,0,4115200
2020-03-27,MARINGA,PR,7,2,4115200
2020-03-28,MARINGA,PR,7,2,4115200
2020-03-29,MARINGA,PR,8,2,4115200
2020-03-30,MARINGA,PR,8,2,4115200
2020-03-31,MARINGA,PR,9,2,4115200
2020-04-01,MARINGA,PR,10,2,4115200
2020-03-28,MARIOPOLIS,PR,1,0,4115309
2020-03-29,MARIOPOLIS,PR,1,0,4115309
2020-03-30,MARIOPOLIS,PR,1,0,4115309
2020-03-31,MARIOPOLIS,PR,1,0,4115309
2020-04-01,MARIOPOLIS,PR,1,0,4115309
2020-03-30,MATINHOS,PR,1,0,4115705
2020-03-31,MATINHOS,PR,1,0,4115705
2020-04-01,MATINHOS,PR,1,0,4115705
2020-03-29,MEDIANEIRA,PR,1,0,4115804
2020-03-30,MEDIANEIRA,PR,1,0,4115804
2020-03-31,MEDIANEIRA,PR,1,0,4115804
2020-04-01,MEDIANEIRA,PR,1,0,4115804
2020-03-24,PARANAVAI,PR,1,0,4118402
2020-03-25,PARANAVAI,PR,1,0,4118402
2020-03-26,PARANAVAI,PR,1,0,4118402
2020-03-27,PARANAVAI,PR,1,0,4118402
2020-03-28,PARANAVAI,PR,2,0,4118402
2020-03-29,PARANAVAI,PR,2,0,4118402
2020-03-30,PARANAVAI,PR,2,0,4118402
2020-03-31,PARANAVAI,PR,2,0,4118402
2020-04-01,PARANAVAI,PR,2,0,4118402
2020-03-21,PATO BRANCO,PR,1,0,4118501
2020-03-22,PATO BRANCO,PR,1,0,4118501
2020-03-23,PATO BRANCO,PR,1,0,4118501
2020-03-24,PATO BRANCO,PR,1,0,4118501
2020-03-25,PATO BRANCO,PR,1,0,4118501
2020-03-26,PATO BRANCO,PR,2,0,4118501
2020-03-27,PATO BRANCO,PR,2,0,4118501
2020-03-28,PATO BRANCO,PR,2,0,4118501
2020-03-29,PATO BRANCO,PR,2,0,4118501
2020-03-30,PATO BRANCO,PR,2,0,4118501
2020-03-31,PATO BRANCO,PR,2,0,4118501
2020-04-01,PATO BRANCO,PR,2,0,4118501
2020-03-29,PEABIRU,PR,1,0,4118808
2020-03-30,PEABIRU,PR,1,0,4118808
2020-03-31,PEABIRU,PR,1,0,4118808
2020-04-01,PEABIRU,PR,1,0,4118808
2020-03-17,PINHAIS,PR,1,0,4119152
2020-03-18,PINHAIS,PR,1,0,4119152
2020-03-19,PINHAIS,PR,1,0,4119152
2020-03-20,PINHAIS,PR,1,0,4119152
2020-03-21,PINHAIS,PR,1,0,4119152
2020-03-22,PINHAIS,PR,1,0,4119152
2020-03-23,PINHAIS,PR,1,0,4119152
2020-03-24,PINHAIS,PR,1,0,4119152
2020-03-25,PINHAIS,PR,2,0,4119152
2020-03-26,PINHAIS,PR,2,0,4119152
2020-03-27,PINHAIS,PR,3,0,4119152
2020-03-28,PINHAIS,PR,3,0,4119152
2020-03-29,PINHAIS,PR,3,0,4119152
2020-03-30,PINHAIS,PR,2,0,4119152
2020-03-31,PINHAIS,PR,3,0,4119152
2020-04-01,PINHAIS,PR,5,0,4119152
2020-03-21,PONTA GROSSA,PR,1,0,4119905
2020-03-22,PONTA GROSSA,PR,1,0,4119905
2020-03-23,PONTA GROSSA,PR,1,0,4119905
2020-03-24,PONTA GROSSA,PR,1,0,4119905
2020-03-25,PONTA GROSSA,PR,3,0,4119905
2020-03-26,PONTA GROSSA,PR,3,0,4119905
2020-03-27,PONTA GROSSA,PR,3,0,4119905
2020-03-28,PONTA GROSSA,PR,3,0,4119905
2020-03-29,PONTA GROSSA,PR,3,0,4119905
2020-03-30,PONTA GROSSA,PR,3,0,4119905
2020-03-31,PONTA GROSSA,PR,3,0,4119905
2020-04-01,PONTA GROSSA,PR,3,0,4119905
2020-03-28,QUATIGUA,PR,1,0,4120705
2020-03-29,QUATIGUA,PR,1,0,4120705
2020-03-30,QUATIGUA,PR,1,0,4120705
2020-03-31,QUATIGUA,PR,1,0,4120705
2020-04-01,QUATIGUA,PR,2,0,4120705
2020-03-31,QUATRO BARRAS,PR,1,0,4120804
2020-04-01,QUATRO BARRAS,PR,1,0,4120804
2020-03-30,RIO BRANCO DO SUL,PR,1,0,4122206
2020-03-31,RIO BRANCO DO SUL,PR,1,0,4122206
2020-04-01,RIO BRANCO DO SUL,PR,1,0,4122206
2020-03-26,RIO NEGRO,PR,1,0,4122305
2020-03-27,RIO NEGRO,PR,1,0,4122305
2020-03-28,RIO NEGRO,PR,1,0,4122305
2020-03-29,RIO NEGRO,PR,1,0,4122305
2020-03-30,RIO NEGRO,PR,1,0,4122305
2020-03-31,RIO NEGRO,PR,1,0,4122305
2020-04-01,RIO NEGRO,PR,1,0,4122305
2020-03-29,SAO JOSE DOS PINHAIS,PR,1,0,4125506
2020-03-30,SAO JOSE DOS PINHAIS,PR,1,0,4125506
2020-03-31,SAO JOSE DOS PINHAIS,PR,3,0,4125506
2020-04-01,SAO JOSE DOS PINHAIS,PR,4,0,4125506
2020-03-24,TELEMACO BORBA,PR,1,0,4127106
2020-03-25,TELEMACO BORBA,PR,1,0,4127106
2020-03-26,TELEMACO BORBA,PR,1,0,4127106
2020-03-27,TELEMACO BORBA,PR,1,0,4127106
2020-03-28,TELEMACO BORBA,PR,1,0,4127106
2020-03-29,TELEMACO BORBA,PR,1,0,4127106
2020-03-30,TELEMACO BORBA,PR,1,0,4127106
2020-03-31,TELEMACO BORBA,PR,2,0,4127106
2020-04-01,TELEMACO BORBA,PR,2,0,4127106
2020-03-29,TERRA RICA,PR,1,0,4127304
2020-03-30,TERRA RICA,PR,1,0,4127304
2020-03-31,TERRA RICA,PR,1,0,4127304
2020-04-01,TERRA RICA,PR,1,0,4127304
2020-03-21,UMUARAMA,PR,1,0,4128104
2020-03-22,UMUARAMA,PR,1,0,4128104
2020-03-23,UMUARAMA,PR,1,0,4128104
2020-03-24,UMUARAMA,PR,1,0,4128104
2020-03-25,UMUARAMA,PR,1,0,4128104
2020-03-26,UMUARAMA,PR,1,0,4128104
2020-03-27,UMUARAMA,PR,1,0,4128104
2020-03-28,UMUARAMA,PR,1,0,4128104
2020-03-29,UMUARAMA,PR,2,0,4128104
2020-03-30,UMUARAMA,PR,2,0,4128104
2020-03-31,UMUARAMA,PR,2,0,4128104
2020-04-01,UMUARAMA,PR,2,0,4128104
2020-03-27,UNIAO DA VITORIA,PR,1,0,4128203
2020-03-28,UNIAO DA VITORIA,PR,1,0,4128203
2020-03-29,UNIAO DA VITORIA,PR,1,0,4128203
2020-03-30,UNIAO DA VITORIA,PR,1,0,4128203
2020-03-31,UNIAO DA VITORIA,PR,1,0,4128203
2020-04-01,UNIAO DA VITORIA,PR,1,0,4128203
2020-03-31,VERE,PR,1,0,4128609
2020-04-01,VERE,PR,1,0,4128609
2020-03-22,undefined,PR,4,0,-1
2020-03-23,undefined,PR,4,0,-1
2020-03-24,undefined,PR,4,0,-1
2020-03-25,undefined,PR,4,0,-1
2020-03-26,undefined,PR,4,0,-1
2020-03-27,undefined,PR,4,0,-1
2020-03-28,undefined,PR,4,0,-1
2020-03-29,undefined,PR,4,0,-1
2020-03-30,undefined,PR,5,0,-1
2020-03-31,undefined,PR,6,0,-1
2020-04-01,undefined,PR,5,0,-1
2020-03-30,ANGRA DOS REIS,RJ,1,0,3300100
2020-03-31,ANGRA DOS REIS,RJ,1,0,3300100
2020-04-01,ANGRA DOS REIS,RJ,1,0,3300100
2020-04-01,ARRAIAL DO CABO,RJ,1,1,3300258
2020-03-05,BARRA MANSA,RJ,1,0,3300407
2020-03-06,BARRA MANSA,RJ,1,0,3300407
2020-03-07,BARRA MANSA,RJ,1,0,3300407
2020-03-08,BARRA MANSA,RJ,1,0,3300407
2020-03-09,BARRA MANSA,RJ,1,0,3300407
2020-03-10,BARRA MANSA,RJ,1,0,3300407
2020-03-11,BARRA MANSA,RJ,1,0,3300407
2020-03-12,BARRA MANSA,RJ,1,0,3300407
2020-03-13,BARRA MANSA,RJ,1,0,3300407
2020-03-14,BARRA MANSA,RJ,1,0,3300407
2020-03-15,BARRA MANSA,RJ,1,0,3300407
2020-03-16,BARRA MANSA,RJ,1,0,3300407
2020-03-17,BARRA MANSA,RJ,1,0,3300407
2020-03-18,BARRA MANSA,RJ,1,0,3300407
2020-03-19,BARRA MANSA,RJ,1,0,3300407
2020-03-20,BARRA MANSA,RJ,2,0,3300407
2020-03-21,BARRA MANSA,RJ,1,0,3300407
2020-03-22,BARRA MANSA,RJ,1,0,3300407
2020-03-23,BARRA MANSA,RJ,1,0,3300407
2020-03-24,BARRA MANSA,RJ,1,0,3300407
2020-03-25,BARRA MANSA,RJ,1,0,3300407
2020-03-26,BARRA MANSA,RJ,1,0,3300407
2020-03-27,BARRA MANSA,RJ,1,0,3300407
2020-03-28,BARRA MANSA,RJ,1,0,3300407
2020-03-29,BARRA MANSA,RJ,1,0,3300407
2020-03-30,BARRA MANSA,RJ,1,0,3300407
2020-03-31,BARRA MANSA,RJ,2,0,3300407
2020-04-01,BARRA MANSA,RJ,2,0,3300407
2020-03-26,BELFORD ROXO,RJ,1,0,3300456
2020-03-27,BELFORD ROXO,RJ,1,0,3300456
2020-03-28,BELFORD ROXO,RJ,1,0,3300456
2020-03-29,BELFORD ROXO,RJ,2,0,3300456
2020-03-30,BELFORD ROXO,RJ,2,0,3300456
2020-03-31,BELFORD ROXO,RJ,2,0,3300456
2020-04-01,BELFORD ROXO,RJ,3,0,3300456
2020-03-24,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-25,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-26,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-27,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-28,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-29,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-30,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-31,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-04-01,CAMPOS DOS GOYTACAZES,RJ,1,0,3301009
2020-03-24,DUQUE DE CAXIAS,RJ,1,0,3301702
2020-03-25,DUQUE DE CAXIAS,RJ,2,0,3301702
2020-03-26,DUQUE DE CAXIAS,RJ,2,0,3301702
2020-03-27,DUQUE DE CAXIAS,RJ,3,0,3301702
2020-03-28,DUQUE DE CAXIAS,RJ,3,0,3301702
2020-03-29,DUQUE DE CAXIAS,RJ,5,0,3301702
2020-03-30,DUQUE DE CAXIAS,RJ,5,0,3301702
2020-03-31,DUQUE DE CAXIAS,RJ,5,0,3301702
2020-04-01,DUQUE DE CAXIAS,RJ,6,0,3301702
2020-03-18,GUAPIMIRIM,RJ,1,0,3301850
2020-03-19,GUAPIMIRIM,RJ,1,0,3301850
2020-03-20,GUAPIMIRIM,RJ,1,0,3301850
2020-03-21,GUAPIMIRIM,RJ,1,0,3301850
2020-03-22,GUAPIMIRIM,RJ,1,0,3301850
2020-03-23,GUAPIMIRIM,RJ,1,0,3301850
2020-03-24,GUAPIMIRIM,RJ,1,0,3301850
2020-03-25,GUAPIMIRIM,RJ,1,0,3301850
2020-03-26,GUAPIMIRIM,RJ,1,0,3301850
2020-03-27,GUAPIMIRIM,RJ,1,0,3301850
2020-03-28,GUAPIMIRIM,RJ,1,0,3301850
2020-03-29,GUAPIMIRIM,RJ,1,0,3301850
2020-03-30,GUAPIMIRIM,RJ,1,0,3301850
2020-03-31,GUAPIMIRIM,RJ,1,0,3301850
2020-04-01,GUAPIMIRIM,RJ,1,0,3301850
2020-03-27,ITABORAI,RJ,1,0,3301900
2020-03-28,ITABORAI,RJ,2,0,3301900
2020-03-29,ITABORAI,RJ,3,0,3301900
2020-03-30,ITABORAI,RJ,3,0,3301900
2020-03-31,ITABORAI,RJ,3,0,3301900
2020-04-01,ITABORAI,RJ,4,0,3301900
2020-03-31,MACAE,RJ,1,0,3302403
2020-04-01,MACAE,RJ,1,0,3302403
2020-03-28,MANGARATIBA,RJ,1,0,3302601
2020-03-29,MANGARATIBA,RJ,1,0,3302601
2020-03-30,MANGARATIBA,RJ,1,0,3302601
2020-03-31,MANGARATIBA,RJ,1,0,3302601
2020-04-01,MANGARATIBA,RJ,1,0,3302601
2020-03-29,MARICA,RJ,1,0,3302700
2020-03-30,MARICA,RJ,1,0,3302700
2020-03-31,MARICA,RJ,2,0,3302700
2020-04-01,MARICA,RJ,2,0,3302700
2020-03-19,MIGUEL PEREIRA,RJ,1,0,3302908
2020-03-20,MIGUEL PEREIRA,RJ,1,0,3302908
2020-03-21,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-22,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-23,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-24,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-25,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-26,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-27,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-28,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-29,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-30,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-31,MIGUEL PEREIRA,RJ,1,1,3302908
2020-04-01,MIGUEL PEREIRA,RJ,1,1,3302908
2020-03-09,NITEROI,RJ,1,0,3303302
2020-03-10,NITEROI,RJ,1,0,3303302
2020-03-11,NITEROI,RJ,1,0,3303302
2020-03-12,NITEROI,RJ,1,0,3303302
2020-03-13,NITEROI,RJ,1,0,3303302
2020-03-14,NITEROI,RJ,1,0,3303302
2020-03-15,NITEROI,RJ,1,0,3303302
2020-03-16,NITEROI,RJ,1,0,3303302
2020-03-17,NITEROI,RJ,1,0,3303302
2020-03-18,NITEROI,RJ,6,0,3303302
2020-03-19,NITEROI,RJ,7,1,3303302
2020-03-20,NITEROI,RJ,10,1,3303302
2020-03-21,NITEROI,RJ,10,1,3303302
2020-03-22,NITEROI,RJ,10,1,3303302
2020-03-23,NITEROI,RJ,10,1,3303302
2020-03-24,NITEROI,RJ,12,1,3303302
2020-03-25,NITEROI,RJ,19,1,3303302
2020-03-26,NITEROI,RJ,31,1,3303302
2020-03-27,NITEROI,RJ,36,1,3303302
2020-03-28,NITEROI,RJ,37,1,3303302
2020-03-29,NITEROI,RJ,39,1,3303302
2020-03-30,NITEROI,RJ,47,1,3303302
2020-03-31,NITEROI,RJ,57,1,3303302
2020-04-01,NITEROI,RJ,62,1,3303302
2020-03-28,NOVA IGUACU,RJ,1,0,3303500
2020-03-29,NOVA IGUACU,RJ,3,0,3303500
2020-03-30,NOVA IGUACU,RJ,7,0,3303500
2020-03-31,NOVA IGUACU,RJ,7,0,3303500
2020-04-01,NOVA IGUACU,RJ,7,0,3303500
2020-03-20,PETROPOLIS,RJ,2,0,3303906
2020-03-21,PETROPOLIS,RJ,3,0,3303906
2020-03-22,PETROPOLIS,RJ,3,1,3303906
2020-03-23,PETROPOLIS,RJ,3,1,3303906
2020-03-24,PETROPOLIS,RJ,3,1,3303906
2020-03-25,PETROPOLIS,RJ,3,1,3303906
2020-03-26,PETROPOLIS,RJ,3,1,3303906
2020-03-27,PETROPOLIS,RJ,3,1,3303906
2020-03-28,PETROPOLIS,RJ,3,0,3303906
2020-03-29,PETROPOLIS,RJ,4,1,3303906
2020-03-30,PETROPOLIS,RJ,4,1,3303906
2020-03-31,PETROPOLIS,RJ,5,1,3303906
2020-04-01,PETROPOLIS,RJ,5,1,3303906
2020-03-30,QUEIMADOS,RJ,1,0,3304144
2020-03-31,QUEIMADOS,RJ,1,0,3304144
2020-04-01,QUEIMADOS,RJ,1,0,3304144
2020-03-25,RESENDE,RJ,1,0,3304201
2020-03-26,RESENDE,RJ,1,0,3304201
2020-03-27,RESENDE,RJ,1,0,3304201
2020-03-28,RESENDE,RJ,1,0,3304201
2020-03-29,RESENDE,RJ,1,0,3304201
2020-03-30,RESENDE,RJ,2,0,3304201
2020-03-31,RESENDE,RJ,2,0,3304201
2020-04-01,RESENDE,RJ,2,0,3304201
2020-03-30,RIO BONITO,RJ,2,1,3304300
2020-03-31,RIO BONITO,RJ,2,1,3304300
2020-04-01,RIO BONITO,RJ,2,1,3304300
2020-03-29,RIO DAS OSTRAS,RJ,2,0,3304524
2020-03-30,RIO DAS OSTRAS,RJ,2,0,3304524
2020-03-31,RIO DAS OSTRAS,RJ,2,0,3304524
2020-04-01,RIO DAS OSTRAS,RJ,3,1,3304524
2020-03-07,RIO DE JANEIRO,RJ,1,0,3304557
2020-03-08,RIO DE JANEIRO,RJ,2,0,3304557
2020-03-09,RIO DE JANEIRO,RJ,6,0,3304557
2020-03-10,RIO DE JANEIRO,RJ,6,0,3304557
2020-03-11,RIO DE JANEIRO,RJ,11,0,3304557
2020-03-12,RIO DE JANEIRO,RJ,14,0,3304557
2020-03-13,RIO DE JANEIRO,RJ,17,0,3304557
2020-03-14,RIO DE JANEIRO,RJ,22,0,3304557
2020-03-15,RIO DE JANEIRO,RJ,22,0,3304557
2020-03-16,RIO DE JANEIRO,RJ,29,0,3304557
2020-03-17,RIO DE JANEIRO,RJ,29,0,3304557
2020-03-18,RIO DE JANEIRO,RJ,55,0,3304557
2020-03-19,RIO DE JANEIRO,RJ,56,1,3304557
2020-03-20,RIO DE JANEIRO,RJ,93,1,3304557
2020-03-21,RIO DE JANEIRO,RJ,94,0,3304557
2020-03-22,RIO DE JANEIRO,RJ,170,0,3304557
2020-03-23,RIO DE JANEIRO,RJ,214,1,3304557
2020-03-24,RIO DE JANEIRO,RJ,278,3,3304557
2020-03-25,RIO DE JANEIRO,RJ,331,5,3304557
2020-03-26,RIO DE JANEIRO,RJ,368,6,3304557
2020-03-27,RIO DE JANEIRO,RJ,431,6,3304557
2020-03-28,RIO DE JANEIRO,RJ,489,9,3304557
2020-03-29,RIO DE JANEIRO,RJ,516,13,3304557
2020-03-30,RIO DE JANEIRO,RJ,553,13,3304557
2020-03-31,RIO DE JANEIRO,RJ,586,18,3304557
2020-04-01,RIO DE JANEIRO,RJ,697,20,3304557
2020-03-23,SAO GONCALO,RJ,3,0,3304904
2020-03-24,SAO GONCALO,RJ,3,0,3304904
2020-03-25,SAO GONCALO,RJ,3,0,3304904
2020-03-26,SAO GONCALO,RJ,3,0,3304904
2020-03-27,SAO GONCALO,RJ,4,0,3304904
2020-03-28,SAO GONCALO,RJ,4,0,3304904
2020-03-29,SAO GONCALO,RJ,6,0,3304904
2020-03-30,SAO GONCALO,RJ,7,0,3304904
