data,municipio,uf,casos confirmados,mortes
25/03/2020,Nossa Senhora da Glória,SE,1,
26/03/2020,Nossa Senhora da Glória,SE,1,
27/03/2020,Nossa Senhora da Glória,SE,1,
28/03/2020,Nossa Senhora da Glória,SE,1,
29/03/2020,Nossa Senhora da Glória,SE,1,
30/03/2020,Nossa Senhora da Glória,SE,1,
31/03/2020,Nossa Senhora da Glória,SE,1,
01/04/2020,Nossa Senhora da Glória,SE,1,0.0
02/04/2020,Nossa Senhora da Glória,SE,1,0.0
03/04/2020,Nossa Senhora da Glória,SE,1,0.0
04/04/2020,Nossa Senhora da Glória,SE,1,0.0
05/04/2020,Nossa Senhora da Glória,SE,1,0.0
06/04/2020,Nossa Senhora da Glória,SE,1,0.0
07/04/2020,Nossa Senhora da Glória,SE,1,0.0
08/04/2020,Nossa Senhora da Glória,SE,1,0.0
08/04/2020,Pacatuba,SE,1,0.0
18/03/2020,Propriá,SE,1,
19/03/2020,Propriá,SE,1,
20/03/2020,Propriá,SE,2,
21/03/2020,Propriá,SE,2,
22/03/2020,Propriá,SE,2,
23/03/2020,Propriá,SE,2,
24/03/2020,Propriá,SE,2,
25/03/2020,Propriá,SE,2,
26/03/2020,Propriá,SE,2,
27/03/2020,Propriá,SE,2,
28/03/2020,Propriá,SE,2,
29/03/2020,Propriá,SE,2,
30/03/2020,Propriá,SE,2,
31/03/2020,Propriá,SE,2,
01/04/2020,Propriá,SE,2,0.0
02/04/2020,Propriá,SE,2,0.0
03/04/2020,Propriá,SE,2,0.0
04/04/2020,Propriá,SE,2,0.0
05/04/2020,Propriá,SE,2,0.0
06/04/2020,Propriá,SE,2,0.0
07/04/2020,Propriá,SE,2,0.0
08/04/2020,Propriá,SE,2,0.0
07/04/2020,Simão Dias,SE,1,0.0
08/04/2020,Simão Dias,SE,1,0.0
03/04/2020,Adamantina,SP,1,0.0
04/04/2020,Adamantina,SP,1,0.0
05/04/2020,Adamantina,SP,1,0.0
06/04/2020,Adamantina,SP,0,0.0
07/04/2020,Adamantina,SP,0,0.0
08/04/2020,Adamantina,SP,0,0.0
02/04/2020,Águas de Lindóia,SP,1,0.0
03/04/2020,Águas de Lindóia,SP,1,0.0
04/04/2020,Águas de Lindóia,SP,1,0.0
05/04/2020,Águas de Lindóia,SP,1,0.0
06/04/2020,Águas de Lindóia,SP,1,0.0
07/04/2020,Águas de Lindóia,SP,1,0.0
08/04/2020,Águas de Lindóia,SP,1,1.0
02/04/2020,Agudos,SP,1,0.0
03/04/2020,Agudos,SP,1,0.0
04/04/2020,Agudos,SP,1,0.0
05/04/2020,Agudos,SP,1,0.0
06/04/2020,Agudos,SP,1,0.0
07/04/2020,Agudos,SP,1,0.0
08/04/2020,Agudos,SP,1,1.0
31/03/2020,Americana,SP,2,
01/04/2020,Americana,SP,2,0.0
02/04/2020,Americana,SP,2,0.0
03/04/2020,Americana,SP,2,0.0
04/04/2020,Americana,SP,3,1.0
05/04/2020,Americana,SP,3,2.0
06/04/2020,Americana,SP,3,2.0
07/04/2020,Americana,SP,3,2.0
08/04/2020,Americana,SP,3,2.0
31/03/2020,Araçatuba,SP,1,
01/04/2020,Araçatuba,SP,2,0.0
02/04/2020,Araçatuba,SP,2,0.0
03/04/2020,Araçatuba,SP,2,0.0
04/04/2020,Araçatuba,SP,4,0.0
05/04/2020,Araçatuba,SP,4,0.0
06/04/2020,Araçatuba,SP,8,0.0
07/04/2020,Araçatuba,SP,8,0.0
08/04/2020,Araçatuba,SP,12,0.0
02/04/2020,Araraquara,SP,1,0.0
03/04/2020,Araraquara,SP,2,0.0
04/04/2020,Araraquara,SP,2,0.0
05/04/2020,Araraquara,SP,2,0.0
06/04/2020,Araraquara,SP,4,0.0
07/04/2020,Araraquara,SP,5,0.0
08/04/2020,Araraquara,SP,5,0.0
07/04/2020,Araras,SP,2,0.0
08/04/2020,Araras,SP,2,0.0
26/03/2020,Arujá,SP,1,
27/03/2020,Arujá,SP,1,
28/03/2020,Arujá,SP,1,
29/03/2020,Arujá,SP,1,
30/03/2020,Arujá,SP,1,
31/03/2020,Arujá,SP,2,
01/04/2020,Arujá,SP,2,0.0
02/04/2020,Arujá,SP,4,1.0
03/04/2020,Arujá,SP,4,1.0
04/04/2020,Arujá,SP,5,1.0
05/04/2020,Arujá,SP,5,1.0
06/04/2020,Arujá,SP,6,1.0
07/04/2020,Arujá,SP,6,1.0
08/04/2020,Arujá,SP,8,1.0
02/04/2020,Assis,SP,1,0.0
03/04/2020,Assis,SP,1,0.0
04/04/2020,Assis,SP,1,0.0
05/04/2020,Assis,SP,1,0.0
06/04/2020,Assis,SP,1,0.0
07/04/2020,Assis,SP,2,0.0
08/04/2020,Assis,SP,2,0.0
03/04/2020,Atibaia,SP,2,0.0
04/04/2020,Atibaia,SP,3,0.0
05/04/2020,Atibaia,SP,3,0.0
06/04/2020,Atibaia,SP,7,0.0
07/04/2020,Atibaia,SP,9,0.0
08/04/2020,Atibaia,SP,9,0.0
08/04/2020,Avaré,SP,1,0.0
08/04/2020,Bady Bassitt,SP,1,0.0
07/04/2020,Barretos,SP,1,0.0
08/04/2020,Barretos,SP,4,0.0
18/03/2020,Barueri,SP,1,
19/03/2020,Barueri,SP,1,
20/03/2020,Barueri,SP,1,
21/03/2020,Barueri,SP,1,
22/03/2020,Barueri,SP,1,
23/03/2020,Barueri,SP,1,
24/03/2020,Barueri,SP,1,
25/03/2020,Barueri,SP,1,
26/03/2020,Barueri,SP,3,
27/03/2020,Barueri,SP,3,
28/03/2020,Barueri,SP,3,
29/03/2020,Barueri,SP,3,
30/03/2020,Barueri,SP,6,
31/03/2020,Barueri,SP,20,
01/04/2020,Barueri,SP,21,0.0
02/04/2020,Barueri,SP,26,0.0
03/04/2020,Barueri,SP,28,1.0
04/04/2020,Barueri,SP,29,1.0
05/04/2020,Barueri,SP,30,1.0
06/04/2020,Barueri,SP,31,1.0
07/04/2020,Barueri,SP,34,2.0
08/04/2020,Barueri,SP,41,2.0
08/04/2020,Batatais,SP,1,0.0
31/03/2020,Bauru,SP,1,
01/04/2020,Bauru,SP,2,0.0
02/04/2020,Bauru,SP,2,0.0
03/04/2020,Bauru,SP,2,0.0
04/04/2020,Bauru,SP,2,0.0
05/04/2020,Bauru,SP,2,0.0
06/04/2020,Bauru,SP,6,1.0
07/04/2020,Bauru,SP,7,2.0
08/04/2020,Bauru,SP,8,1.0
07/04/2020,Bebedouro,SP,1,0.0
08/04/2020,Bebedouro,SP,2,0.0
06/04/2020,Birigui,SP,1,0.0
07/04/2020,Birigui,SP,2,0.0
08/04/2020,Birigui,SP,2,0.0
06/04/2020,Boituva,SP,1,0.0
07/04/2020,Boituva,SP,2,0.0
08/04/2020,Boituva,SP,2,0.0
04/04/2020,Botucatu,SP,7,0.0
05/04/2020,Botucatu,SP,7,0.0
06/04/2020,Botucatu,SP,7,0.0
07/04/2020,Botucatu,SP,8,0.0
08/04/2020,Botucatu,SP,9,1.0
07/04/2020,Bragança Paulista,SP,16,2.0
08/04/2020,Bragança Paulista,SP,16,2.0
30/03/2020,Brodowski,SP,1,
31/03/2020,Brodowski,SP,1,
01/04/2020,Brodowski,SP,1,0.0
02/04/2020,Brodowski,SP,1,0.0
03/04/2020,Brodowski,SP,1,0.0
04/04/2020,Brodowski,SP,1,0.0
05/04/2020,Brodowski,SP,1,0.0
06/04/2020,Brodowski,SP,1,0.0
07/04/2020,Brodowski,SP,1,0.0
08/04/2020,Brodowski,SP,2,0.0
08/04/2020,Caçapava,SP,2,0.0
31/03/2020,Cachoeira Paulista,SP,1,
01/04/2020,Cachoeira Paulista,SP,1,0.0
02/04/2020,Cachoeira Paulista,SP,1,0.0
03/04/2020,Cachoeira Paulista,SP,1,0.0
04/04/2020,Cachoeira Paulista,SP,1,0.0
05/04/2020,Cachoeira Paulista,SP,1,0.0
06/04/2020,Cachoeira Paulista,SP,1,0.0
07/04/2020,Cachoeira Paulista,SP,1,0.0
08/04/2020,Cachoeira Paulista,SP,1,0.0
25/03/2020,Caieiras,SP,1,
26/03/2020,Caieiras,SP,2,
27/03/2020,Caieiras,SP,2,
28/03/2020,Caieiras,SP,2,
29/03/2020,Caieiras,SP,2,
30/03/2020,Caieiras,SP,3,
31/03/2020,Caieiras,SP,9,1.0
01/04/2020,Caieiras,SP,11,1.0
02/04/2020,Caieiras,SP,15,1.0
03/04/2020,Caieiras,SP,19,1.0
04/04/2020,Caieiras,SP,19,1.0
05/04/2020,Caieiras,SP,20,1.0
06/04/2020,Caieiras,SP,22,4.0
07/04/2020,Caieiras,SP,21,4.0
08/04/2020,Caieiras,SP,31,4.0
30/03/2020,Cajamar,SP,1,
31/03/2020,Cajamar,SP,1,
01/04/2020,Cajamar,SP,1,0.0
02/04/2020,Cajamar,SP,1,0.0
03/04/2020,Cajamar,SP,1,0.0
04/04/2020,Cajamar,SP,1,0.0
05/04/2020,Cajamar,SP,1,0.0
06/04/2020,Cajamar,SP,1,0.0
07/04/2020,Cajamar,SP,3,0.0
08/04/2020,Cajamar,SP,3,0.0
19/03/2020,Campinas,SP,1,
20/03/2020,Campinas,SP,1,
21/03/2020,Campinas,SP,2,
22/03/2020,Campinas,SP,2,
23/03/2020,Campinas,SP,3,
24/03/2020,Campinas,SP,3,
25/03/2020,Campinas,SP,4,
26/03/2020,Campinas,SP,4,
27/03/2020,Campinas,SP,5,
28/03/2020,Campinas,SP,7,
29/03/2020,Campinas,SP,9,
30/03/2020,Campinas,SP,11,
31/03/2020,Campinas,SP,15,1.0
01/04/2020,Campinas,SP,22,1.0
02/04/2020,Campinas,SP,23,1.0
03/04/2020,Campinas,SP,24,1.0
04/04/2020,Campinas,SP,26,4.0
05/04/2020,Campinas,SP,27,4.0
06/04/2020,Campinas,SP,28,4.0
07/04/2020,Campinas,SP,50,4.0
08/04/2020,Campinas,SP,72,5.0
06/04/2020,Caraguatatuba,SP,1,0.0
07/04/2020,Caraguatatuba,SP,2,1.0
08/04/2020,Caraguatatuba,SP,2,1.0
16/03/2020,Carapicuíba,SP,1,
17/03/2020,Carapicuíba,SP,1,
18/03/2020,Carapicuíba,SP,1,
19/03/2020,Carapicuíba,SP,2,
20/03/2020,Carapicuíba,SP,2,
21/03/2020,Carapicuíba,SP,2,
22/03/2020,Carapicuíba,SP,2,
23/03/2020,Carapicuíba,SP,2,
24/03/2020,Carapicuíba,SP,2,
25/03/2020,Carapicuíba,SP,2,
26/03/2020,Carapicuíba,SP,2,
27/03/2020,Carapicuíba,SP,2,
28/03/2020,Carapicuíba,SP,2,
29/03/2020,Carapicuíba,SP,2,
30/03/2020,Carapicuíba,SP,3,
31/03/2020,Carapicuíba,SP,6,
01/04/2020,Carapicuíba,SP,7,0.0
02/04/2020,Carapicuíba,SP,11,1.0
03/04/2020,Carapicuíba,SP,11,1.0
04/04/2020,Carapicuíba,SP,11,1.0
05/04/2020,Carapicuíba,SP,11,1.0
06/04/2020,Carapicuíba,SP,16,1.0
07/04/2020,Carapicuíba,SP,19,1.0
08/04/2020,Carapicuíba,SP,20,2.0
07/04/2020,Catanduva,SP,1,0.0
08/04/2020,Catanduva,SP,1,1.0
04/04/2020,Cedral,SP,1,0.0
05/04/2020,Cedral,SP,1,0.0
06/04/2020,Cedral,SP,1,0.0
07/04/2020,Cedral,SP,1,0.0
08/04/2020,Cedral,SP,1,0.0
18/03/2020,Cotia,SP,1,
19/03/2020,Cotia,SP,2,
20/03/2020,Cotia,SP,2,
21/03/2020,Cotia,SP,3,
22/03/2020,Cotia,SP,4,
23/03/2020,Cotia,SP,5,
24/03/2020,Cotia,SP,5,
25/03/2020,Cotia,SP,6,
26/03/2020,Cotia,SP,5,
27/03/2020,Cotia,SP,6,
28/03/2020,Cotia,SP,6,
29/03/2020,Cotia,SP,6,
30/03/2020,Cotia,SP,6,
31/03/2020,Cotia,SP,12,
01/04/2020,Cotia,SP,21,2.0
02/04/2020,Cotia,SP,23,2.0
03/04/2020,Cotia,SP,27,2.0
04/04/2020,Cotia,SP,28,2.0
05/04/2020,Cotia,SP,29,2.0
06/04/2020,Cotia,SP,31,3.0
07/04/2020,Cotia,SP,35,3.0
08/04/2020,Cotia,SP,46,3.0
03/04/2020,Cravinhos,SP,1,1.0
04/04/2020,Cravinhos,SP,2,1.0
05/04/2020,Cravinhos,SP,2,1.0
06/04/2020,Cravinhos,SP,2,1.0
07/04/2020,Cravinhos,SP,2,1.0
08/04/2020,Cravinhos,SP,2,1.0
24/03/2020,Diadema,SP,1,0.0
25/03/2020,Diadema,SP,1,0.0
26/03/2020,Diadema,SP,1,0.0
27/03/2020,Diadema,SP,1,0.0
28/03/2020,Diadema,SP,1,0.0
29/03/2020,Diadema,SP,1,0.0
30/03/2020,Diadema,SP,2,0.0
31/03/2020,Diadema,SP,5,0.0
01/04/2020,Diadema,SP,8,0.0
02/04/2020,Diadema,SP,8,0.0
03/04/2020,Diadema,SP,20,1.0
04/04/2020,Diadema,SP,23,1.0
05/04/2020,Diadema,SP,24,1.0
06/04/2020,Diadema,SP,25,1.0
07/04/2020,Diadema,SP,35,1.0
08/04/2020,Diadema,SP,46,1.0
02/04/2020,Dracena,SP,1,0.0
03/04/2020,Dracena,SP,1,0.0
04/04/2020,Dracena,SP,1,1.0
05/04/2020,Dracena,SP,1,1.0
06/04/2020,Dracena,SP,1,1.0
07/04/2020,Dracena,SP,1,1.0
08/04/2020,Dracena,SP,1,1.0
25/03/2020,Embu das Artes,SP,1,
26/03/2020,Embu das Artes,SP,1,
27/03/2020,Embu das Artes,SP,1,
28/03/2020,Embu das Artes,SP,1,
29/03/2020,Embu das Artes,SP,1,
30/03/2020,Embu das Artes,SP,3,1.0
31/03/2020,Embu das Artes,SP,7,1.0
01/04/2020,Embu das Artes,SP,8,1.0
02/04/2020,Embu das Artes,SP,14,1.0
03/04/2020,Embu das Artes,SP,18,1.0
04/04/2020,Embu das Artes,SP,19,1.0
05/04/2020,Embu das Artes,SP,20,1.0
06/04/2020,Embu das Artes,SP,20,1.0
07/04/2020,Embu das Artes,SP,22,1.0
08/04/2020,Embu das Artes,SP,27,1.0
06/04/2020,Embu-Guaçu,SP,1,0.0
07/04/2020,Embu-Guaçu,SP,1,0.0
08/04/2020,Embu-Guaçu,SP,2,0.0
12/03/2020,Ferraz de Vasconcelos,SP,1,
13/03/2020,Ferraz de Vasconcelos,SP,1,
14/03/2020,Ferraz de Vasconcelos,SP,1,
15/03/2020,Ferraz de Vasconcelos,SP,1,
16/03/2020,Ferraz de Vasconcelos,SP,1,
17/03/2020,Ferraz de Vasconcelos,SP,1,
18/03/2020,Ferraz de Vasconcelos,SP,1,
19/03/2020,Ferraz de Vasconcelos,SP,1,
20/03/2020,Ferraz de Vasconcelos,SP,1,
21/03/2020,Ferraz de Vasconcelos,SP,1,
22/03/2020,Ferraz de Vasconcelos,SP,1,
23/03/2020,Ferraz de Vasconcelos,SP,1,
24/03/2020,Ferraz de Vasconcelos,SP,1,
25/03/2020,Ferraz de Vasconcelos,SP,1,
26/03/2020,Ferraz de Vasconcelos,SP,0,
27/03/2020,Ferraz de Vasconcelos,SP,2,
28/03/2020,Ferraz de Vasconcelos,SP,2,
29/03/2020,Ferraz de Vasconcelos,SP,2,
30/03/2020,Ferraz de Vasconcelos,SP,3,
31/03/2020,Ferraz de Vasconcelos,SP,5,
01/04/2020,Ferraz de Vasconcelos,SP,9,0.0
02/04/2020,Ferraz de Vasconcelos,SP,12,0.0
03/04/2020,Ferraz de Vasconcelos,SP,14,0.0
04/04/2020,Ferraz de Vasconcelos,SP,15,0.0
05/04/2020,Ferraz de Vasconcelos,SP,16,0.0
06/04/2020,Ferraz de Vasconcelos,SP,16,0.0
07/04/2020,Ferraz de Vasconcelos,SP,19,0.0
08/04/2020,Ferraz de Vasconcelos,SP,26,0.0
02/04/2020,Franca,SP,1,0.0
03/04/2020,Franca,SP,2,0.0
04/04/2020,Franca,SP,2,0.0
05/04/2020,Franca,SP,2,0.0
06/04/2020,Franca,SP,2,0.0
07/04/2020,Franca,SP,1,0.0
08/04/2020,Franca,SP,2,0.0
02/04/2020,Francisco Morato,SP,3,1.0
03/04/2020,Francisco Morato,SP,7,0.0
04/04/2020,Francisco Morato,SP,8,1.0
05/04/2020,Francisco Morato,SP,8,1.0
06/04/2020,Francisco Morato,SP,8,1.0
07/04/2020,Francisco Morato,SP,9,1.0
08/04/2020,Francisco Morato,SP,9,1.0
31/03/2020,Franco da Rocha,SP,3,
01/04/2020,Franco da Rocha,SP,4,0.0
02/04/2020,Franco da Rocha,SP,6,0.0
03/04/2020,Franco da Rocha,SP,6,1.0
04/04/2020,Franco da Rocha,SP,7,1.0
05/04/2020,Franco da Rocha,SP,7,1.0
06/04/2020,Franco da Rocha,SP,8,1.0
07/04/2020,Franco da Rocha,SP,9,1.0
08/04/2020,Franco da Rocha,SP,16,1.0
04/04/2020,Guararapes,SP,2,0.0
05/04/2020,Guararapes,SP,2,0.0
06/04/2020,Guararapes,SP,2,0.0
07/04/2020,Guararapes,SP,2,0.0
08/04/2020,Guararapes,SP,3,0.0
08/04/2020,Guararema,SP,2,0.0
31/03/2020,Guarujá,SP,1,
01/04/2020,Guarujá,SP,1,0.0
02/04/2020,Guarujá,SP,3,0.0
03/04/2020,Guarujá,SP,3,0.0
04/04/2020,Guarujá,SP,3,0.0
05/04/2020,Guarujá,SP,3,0.0
06/04/2020,Guarujá,SP,3,0.0
07/04/2020,Guarujá,SP,6,0.0
08/04/2020,Guarujá,SP,6,0.0
17/03/2020,Guarulhos,SP,1,
18/03/2020,Guarulhos,SP,1,
19/03/2020,Guarulhos,SP,1,
20/03/2020,Guarulhos,SP,1,
21/03/2020,Guarulhos,SP,2,
22/03/2020,Guarulhos,SP,3,
23/03/2020,Guarulhos,SP,4,
24/03/2020,Guarulhos,SP,4,
25/03/2020,Guarulhos,SP,5,
26/03/2020,Guarulhos,SP,9,1.0
27/03/2020,Guarulhos,SP,13,2.0
28/03/2020,Guarulhos,SP,13,2.0
29/03/2020,Guarulhos,SP,13,2.0
30/03/2020,Guarulhos,SP,14,2.0
31/03/2020,Guarulhos,SP,21,2.0
01/04/2020,Guarulhos,SP,25,2.0
02/04/2020,Guarulhos,SP,35,2.0
03/04/2020,Guarulhos,SP,52,2.0
04/04/2020,Guarulhos,SP,62,5.0
05/04/2020,Guarulhos,SP,64,5.0
06/04/2020,Guarulhos,SP,63,6.0
07/04/2020,Guarulhos,SP,74,7.0
08/04/2020,Guarulhos,SP,119,7.0
20/03/2020,Hortolândia,SP,1,
21/03/2020,Hortolândia,SP,1,
22/03/2020,Hortolândia,SP,1,
23/03/2020,Hortolândia,SP,2,
24/03/2020,Hortolândia,SP,2,
25/03/2020,Hortolândia,SP,2,
26/03/2020,Hortolândia,SP,1,
27/03/2020,Hortolândia,SP,1,
28/03/2020,Hortolândia,SP,1,
29/03/2020,Hortolândia,SP,1,
30/03/2020,Hortolândia,SP,1,
31/03/2020,Hortolândia,SP,1,
01/04/2020,Hortolândia,SP,1,0.0
02/04/2020,Hortolândia,SP,1,0.0
03/04/2020,Hortolândia,SP,1,0.0
04/04/2020,Hortolândia,SP,1,0.0
05/04/2020,Hortolândia,SP,1,0.0
06/04/2020,Hortolândia,SP,1,0.0
07/04/2020,Hortolândia,SP,2,0.0
08/04/2020,Hortolândia,SP,2,0.0
07/04/2020,Ibiúna,SP,1,0.0
08/04/2020,Ibiúna,SP,1,0.0
06/04/2020,Ilha Comprida,SP,1,0.0
07/04/2020,Ilha Comprida,SP,5,0.0
08/04/2020,Ilha Comprida,SP,6,0.0
08/04/2020,Não informado,SP,86,0.0
01/04/2020,Indaiatuba,SP,2,0.0
02/04/2020,Indaiatuba,SP,2,0.0
03/04/2020,Indaiatuba,SP,2,0.0
04/04/2020,Indaiatuba,SP,2,0.0
05/04/2020,Indaiatuba,SP,2,0.0
06/04/2020,Indaiatuba,SP,2,0.0
07/04/2020,Indaiatuba,SP,3,0.0
08/04/2020,Indaiatuba,SP,3,0.0
25/03/2020,Iracemápolis,SP,1,
26/03/2020,Iracemápolis,SP,1,
27/03/2020,Iracemápolis,SP,1,
28/03/2020,Iracemápolis,SP,1,
29/03/2020,Iracemápolis,SP,1,
30/03/2020,Iracemápolis,SP,1,
31/03/2020,Iracemápolis,SP,1,
01/04/2020,Iracemápolis,SP,1,0.0
02/04/2020,Iracemápolis,SP,1,0.0
03/04/2020,Iracemápolis,SP,1,0.0
04/04/2020,Iracemápolis,SP,1,0.0
05/04/2020,Iracemápolis,SP,1,0.0
06/04/2020,Iracemápolis,SP,1,0.0
07/04/2020,Iracemápolis,SP,1,0.0
08/04/2020,Iracemápolis,SP,1,0.0
01/04/2020,Itanhaém,SP,2,0.0
02/04/2020,Itanhaém,SP,2,0.0
03/04/2020,Itanhaém,SP,2,0.0
04/04/2020,Itanhaém,SP,2,0.0
05/04/2020,Itanhaém,SP,2,0.0
06/04/2020,Itanhaém,SP,2,0.0
07/04/2020,Itanhaém,SP,2,0.0
08/04/2020,Itanhaém,SP,2,0.0
31/03/2020,Itapecerica da Serra,SP,3,
01/04/2020,Itapecerica da Serra,SP,4,0.0
02/04/2020,Itapecerica da Serra,SP,4,0.0
03/04/2020,Itapecerica da Serra,SP,6,1.0
04/04/2020,Itapecerica da Serra,SP,9,1.0
05/04/2020,Itapecerica da Serra,SP,9,1.0
06/04/2020,Itapecerica da Serra,SP,9,1.0
07/04/2020,Itapecerica da Serra,SP,12,1.0
08/04/2020,Itapecerica da Serra,SP,20,1.0
06/04/2020,Itapetininga,SP,1,0.0
07/04/2020,Itapetininga,SP,1,0.0
08/04/2020,Itapetininga,SP,1,0.0
24/03/2020,Itapevi,SP,1,0.0
25/03/2020,Itapevi,SP,1,0.0
26/03/2020,Itapevi,SP,1,0.0
27/03/2020,Itapevi,SP,1,0.0
28/03/2020,Itapevi,SP,1,0.0
29/03/2020,Itapevi,SP,1,0.0
30/03/2020,Itapevi,SP,1,0.0
31/03/2020,Itapevi,SP,6,0.0
01/04/2020,Itapevi,SP,6,0.0
02/04/2020,Itapevi,SP,6,0.0
03/04/2020,Itapevi,SP,6,0.0
04/04/2020,Itapevi,SP,7,1.0
05/04/2020,Itapevi,SP,7,1.0
06/04/2020,Itapevi,SP,11,1.0
07/04/2020,Itapevi,SP,12,1.0
08/04/2020,Itapevi,SP,13,2.0
04/04/2020,Itapira,SP,1,0.0
05/04/2020,Itapira,SP,1,0.0
06/04/2020,Itapira,SP,1,0.0
07/04/2020,Itapira,SP,1,0.0
08/04/2020,Itapira,SP,1,0.0
31/03/2020,Itaquaquecetuba,SP,1,
01/04/2020,Itaquaquecetuba,SP,3,0.0
02/04/2020,Itaquaquecetuba,SP,5,0.0
03/04/2020,Itaquaquecetuba,SP,9,0.0
04/04/2020,Itaquaquecetuba,SP,10,0.0
05/04/2020,Itaquaquecetuba,SP,10,0.0
06/04/2020,Itaquaquecetuba,SP,12,0.0
07/04/2020,Itaquaquecetuba,SP,15,0.0
08/04/2020,Itaquaquecetuba,SP,20,0.0
02/04/2020,Itararé,SP,1,0.0
03/04/2020,Itararé,SP,1,0.0
04/04/2020,Itararé,SP,1,0.0
05/04/2020,Itararé,SP,1,0.0
06/04/2020,Itararé,SP,1,0.0
07/04/2020,Itararé,SP,1,0.0
08/04/2020,Itararé,SP,1,0.0
07/04/2020,Itatiba,SP,1,1.0
08/04/2020,Itatiba,SP,1,1.0
02/04/2020,Itu,SP,1,0.0
03/04/2020,Itu,SP,1,0.0
04/04/2020,Itu,SP,1,0.0
05/04/2020,Itu,SP,1,0.0
06/04/2020,Itu,SP,1,0.0
07/04/2020,Itu,SP,1,0.0
08/04/2020,Itu,SP,1,0.0
30/03/2020,Itupeva,SP,1,
31/03/2020,Itupeva,SP,1,
01/04/2020,Itupeva,SP,1,0.0
02/04/2020,Itupeva,SP,1,0.0
03/04/2020,Itupeva,SP,1,0.0
04/04/2020,Itupeva,SP,1,0.0
05/04/2020,Itupeva,SP,1,0.0
06/04/2020,Itupeva,SP,1,0.0
07/04/2020,Itupeva,SP,1,0.0
08/04/2020,Itupeva,SP,1,0.0
03/04/2020,Jaboticabal,SP,3,1.0
04/04/2020,Jaboticabal,SP,3,1.0
05/04/2020,Jaboticabal,SP,3,1.0
06/04/2020,Jaboticabal,SP,3,1.0
07/04/2020,Jaboticabal,SP,4,1.0
08/04/2020,Jaboticabal,SP,4,1.0
08/04/2020,Jacareí,SP,1,0.0
18/03/2020,Jaguariúna,SP,1,
19/03/2020,Jaguariúna,SP,1,
20/03/2020,Jaguariúna,SP,1,
21/03/2020,Jaguariúna,SP,1,
22/03/2020,Jaguariúna,SP,1,
23/03/2020,Jaguariúna,SP,1,
24/03/2020,Jaguariúna,SP,1,
25/03/2020,Jaguariúna,SP,1,
26/03/2020,Jaguariúna,SP,1,
27/03/2020,Jaguariúna,SP,1,
28/03/2020,Jaguariúna,SP,1,
29/03/2020,Jaguariúna,SP,1,
30/03/2020,Jaguariúna,SP,1,
31/03/2020,Jaguariúna,SP,1,
01/04/2020,Jaguariúna,SP,1,0.0
02/04/2020,Jaguariúna,SP,1,0.0
03/04/2020,Jaguariúna,SP,1,0.0
04/04/2020,Jaguariúna,SP,1,0.0
05/04/2020,Jaguariúna,SP,1,0.0
06/04/2020,Jaguariúna,SP,1,0.0
07/04/2020,Jaguariúna,SP,1,0.0
08/04/2020,Jaguariúna,SP,1,0.0
08/04/2020,Jales,SP,1,0.0
24/03/2020,Jandira,SP,1,
25/03/2020,Jandira,SP,1,
26/03/2020,Jandira,SP,1,
27/03/2020,Jandira,SP,1,
28/03/2020,Jandira,SP,1,
29/03/2020,Jandira,SP,1,
30/03/2020,Jandira,SP,1,
31/03/2020,Jandira,SP,2,
01/04/2020,Jandira,SP,2,0.0
02/04/2020,Jandira,SP,2,0.0
03/04/2020,Jandira,SP,2,0.0
04/04/2020,Jandira,SP,2,0.0
05/04/2020,Jandira,SP,2,0.0
06/04/2020,Jandira,SP,2,0.0
07/04/2020,Jandira,SP,3,0.0
08/04/2020,Jandira,SP,3,0.0
02/04/2020,Jaú,SP,1,0.0
03/04/2020,Jaú,SP,1,0.0
04/04/2020,Jaú,SP,1,0.0
05/04/2020,Jaú,SP,1,0.0
06/04/2020,Jaú,SP,1,0.0
07/04/2020,Jaú,SP,1,0.0
08/04/2020,Jaú,SP,1,0.0
08/04/2020,Joanópolis,SP,1,0.0
04/04/2020,José Bonifácio,SP,1,0.0
05/04/2020,José Bonifácio,SP,1,0.0
06/04/2020,José Bonifácio,SP,1,0.0
07/04/2020,José Bonifácio,SP,2,0.0
08/04/2020,José Bonifácio,SP,2,0.0
25/03/2020,Jundiaí,SP,1,
26/03/2020,Jundiaí,SP,2,
27/03/2020,Jundiaí,SP,3,
28/03/2020,Jundiaí,SP,3,
29/03/2020,Jundiaí,SP,3,
30/03/2020,Jundiaí,SP,3,
31/03/2020,Jundiaí,SP,3,
01/04/2020,Jundiaí,SP,5,0.0
02/04/2020,Jundiaí,SP,5,0.0
03/04/2020,Jundiaí,SP,6,0.0
04/04/2020,Jundiaí,SP,6,0.0
05/04/2020,Jundiaí,SP,6,0.0
06/04/2020,Jundiaí,SP,7,0.0
07/04/2020,Jundiaí,SP,7,0.0
08/04/2020,Jundiaí,SP,11,1.0
08/04/2020,Laranjal Paulista,SP,2,1.0
31/03/2020,Lençóis Paulista,SP,1,
01/04/2020,Lençóis Paulista,SP,1,0.0
02/04/2020,Lençóis Paulista,SP,1,0.0
03/04/2020,Lençóis Paulista,SP,1,0.0
04/04/2020,Lençóis Paulista,SP,1,0.0
05/04/2020,Lençóis Paulista,SP,1,0.0
06/04/2020,Lençóis Paulista,SP,1,0.0
07/04/2020,Lençóis Paulista,SP,2,0.0
